Transaction_ID,Date,Product_ID,Region_ID,Customer_ID,Quantity_Sold,Sales_Channel,Selling_Price,Category,Sales_Amount,Promotion_ID,Promotion_Type,Promotion_Budget
9430,15/05/2023,3,3,276,11,Online,46.14,Dairy,507.54,5,Bundle Offer,3391.6
9431,03/01/2024,11,1,167,4,Online,18.25,Snacks,73,11,Buy One Get One Free,2554.71
9432,12/11/2024,11,2,151,2,Online,18.25,Snacks,36.5,,No Promotion,0
9433,09/04/2023,17,4,41,12,Online,26.62,Personal Care,319.44,3,Discount,4758
9434,12/01/2024,16,3,300,17,Super Shop,15.96,Beverages,271.32,1,Bundle Offer,4878.34
9435,08/06/2024,7,2,381,5,Super Shop,11,Snacks,55,9,Discount,1180.91
9436,24/07/2023,4,4,35,2,Online,41.23,Beverages,82.46,,No Promotion,0
9437,16/05/2024,23,4,407,5,Departmental Store,26.43,Personal Care,132.15,8,Buy One Get One Free,1783.93
9438,01/04/2024,19,1,314,1,Online,38.17,Personal Care,38.17,,No Promotion,0
9439,02/02/2024,12,1,304,14,Departmental Store,53.91,Snacks,754.74,9,Discount,1180.91
9440,02/05/2024,15,2,231,13,Departmental Store,20.34,Snacks,264.42,9,Discount,1180.91
9441,02/10/2023,11,1,215,6,Departmental Store,18.25,Snacks,109.5,10,Buy One Get One Free,2301.32
9442,30/07/2024,5,2,314,3,Departmental Store,13.67,Beverages,41.01,,No Promotion,0
9443,06/09/2024,5,2,101,4,Departmental Store,13.67,Beverages,54.68,,No Promotion,0
9444,09/03/2024,15,2,57,14,Super Shop,20.34,Snacks,284.76,9,Discount,1180.91
9445,03/04/2023,18,1,215,5,Online,30.09,Beverages,150.45,,No Promotion,0
9446,08/03/2024,11,3,423,2,Super Shop,18.25,Snacks,36.5,9,Discount,1180.91
9447,13/01/2024,12,2,156,7,Super Shop,53.91,Snacks,377.37,9,Discount,1180.91
9448,20/09/2024,2,3,64,3,Online,51.58,Snacks,154.74,,No Promotion,0
9449,10/07/2023,20,4,62,5,Super Shop,22.73,Dairy,113.65,5,Bundle Offer,3391.6
9450,20/03/2024,15,1,339,2,Online,20.34,Snacks,40.68,9,Discount,1180.91
9451,07/10/2024,20,1,369,1,Online,22.73,Dairy,22.73,,No Promotion,0
9452,12/03/2024,4,3,368,4,Online,41.23,Beverages,164.92,,No Promotion,0
9453,06/04/2023,22,4,62,4,Online,16.64,Beverages,66.56,,No Promotion,0
9454,11/02/2023,18,4,94,2,Departmental Store,30.09,Beverages,60.18,,No Promotion,0
9455,09/06/2024,6,2,469,2,Departmental Store,21.53,Beverages,43.06,,No Promotion,0
9456,16/12/2023,23,1,472,4,Super Shop,26.43,Personal Care,105.72,4,Bundle Offer,4579.31
9457,19/04/2024,19,4,341,6,Online,38.17,Personal Care,229.02,8,Buy One Get One Free,1783.93
9458,23/11/2024,11,4,26,6,Online,18.25,Snacks,109.5,,No Promotion,0
9459,18/08/2023,24,2,435,20,Online,30.14,Dairy,602.8,5,Bundle Offer,3391.6
9460,25/10/2024,2,2,121,4,Online,51.58,Snacks,206.32,,No Promotion,0
9461,03/12/2024,8,3,50,5,Departmental Store,45.89,Snacks,229.45,,No Promotion,0
9462,31/12/2024,11,1,371,5,Departmental Store,18.25,Snacks,91.25,,No Promotion,0
9463,08/06/2023,5,4,252,4,Departmental Store,13.67,Beverages,54.68,,No Promotion,0
9464,22/05/2024,18,3,36,5,Super Shop,30.09,Beverages,150.45,,No Promotion,0
9465,23/06/2024,23,1,410,4,Online,26.43,Personal Care,105.72,,No Promotion,0
9466,06/10/2024,18,3,289,1,Departmental Store,30.09,Beverages,30.09,,No Promotion,0
9467,24/10/2024,14,1,379,4,Departmental Store,25.14,Beverages,100.56,,No Promotion,0
9468,21/06/2024,22,1,100,1,Online,16.64,Beverages,16.64,,No Promotion,0
9469,27/03/2023,10,4,324,10,Departmental Store,51.38,Snacks,513.8,15,Bundle Offer,2123.74
9470,25/10/2023,3,1,329,4,Online,46.14,Dairy,184.56,2,Bundle Offer,4100.53
9471,24/04/2024,9,2,136,12,Online,46.33,Personal Care,555.96,8,Buy One Get One Free,1783.93
9472,23/03/2024,3,4,194,5,Departmental Store,46.14,Dairy,230.7,2,Bundle Offer,4100.53
9473,23/03/2023,11,2,221,9,Super Shop,18.25,Snacks,164.25,15,Bundle Offer,2123.74
9474,04/05/2024,12,3,279,4,Online,53.91,Snacks,215.64,9,Discount,1180.91
9475,04/11/2023,12,3,326,2,Super Shop,53.91,Snacks,107.82,10,Buy One Get One Free,2301.32
9476,02/06/2023,3,1,55,7,Departmental Store,46.14,Dairy,322.98,5,Bundle Offer,3391.6
9477,11/05/2023,21,1,427,14,Online,42.81,Snacks,599.34,15,Bundle Offer,2123.74
9478,01/12/2024,7,2,484,5,Online,11,Snacks,55,,No Promotion,0
9479,04/11/2023,14,2,110,13,Departmental Store,25.14,Beverages,326.82,1,Bundle Offer,4878.34
9480,12/09/2023,24,2,149,15,Super Shop,30.14,Dairy,452.1,19,Discount,1298.2
9481,19/06/2024,11,3,406,9,Departmental Store,18.25,Snacks,164.25,9,Discount,1180.91
9482,13/03/2024,7,2,265,4,Departmental Store,11,Snacks,44,9,Discount,1180.91
9483,30/10/2023,25,4,162,9,Departmental Store,29.11,Dairy,261.99,2,Bundle Offer,4100.53
9484,05/08/2024,21,4,187,3,Super Shop,42.81,Snacks,128.43,,No Promotion,0
9485,18/02/2023,10,3,410,4,Online,51.38,Snacks,205.52,,No Promotion,0
9486,18/07/2024,11,2,129,1,Online,18.25,Snacks,18.25,,No Promotion,0
9487,20/03/2023,15,2,484,10,Departmental Store,20.34,Snacks,203.4,15,Bundle Offer,2123.74
9488,16/02/2023,19,1,108,2,Departmental Store,38.17,Personal Care,76.34,,No Promotion,0
9489,09/06/2024,16,4,389,6,Super Shop,15.96,Beverages,95.76,,No Promotion,0
9490,21/04/2023,22,3,425,1,Departmental Store,16.64,Beverages,16.64,,No Promotion,0
9491,06/06/2024,21,2,447,9,Super Shop,42.81,Snacks,385.29,9,Discount,1180.91
9492,11/03/2024,20,1,406,11,Super Shop,22.73,Dairy,250.03,2,Bundle Offer,4100.53
9493,27/02/2024,12,3,68,4,Super Shop,53.91,Snacks,215.64,9,Discount,1180.91
9494,07/04/2023,18,3,432,1,Departmental Store,30.09,Beverages,30.09,,No Promotion,0
9495,20/04/2024,23,4,66,9,Online,26.43,Personal Care,237.87,8,Buy One Get One Free,1783.93
9496,07/11/2024,13,2,144,2,Super Shop,44.83,Beverages,89.66,,No Promotion,0
9497,05/08/2024,5,3,464,4,Online,13.67,Beverages,54.68,,No Promotion,0
9498,17/09/2023,4,1,53,1,Super Shop,41.23,Beverages,41.23,1,Bundle Offer,4878.34
9499,30/12/2023,14,1,128,14,Departmental Store,25.14,Beverages,351.96,1,Bundle Offer,4878.34
9500,18/09/2023,8,3,470,18,Super Shop,45.89,Snacks,826.02,10,Buy One Get One Free,2301.32
9501,22/08/2024,9,1,491,3,Super Shop,46.33,Personal Care,138.99,17,Buy One Get One Free,1563.7
9502,25/03/2023,25,3,321,3,Online,29.11,Dairy,87.33,,No Promotion,0
9503,30/05/2024,19,1,207,2,Departmental Store,38.17,Personal Care,76.34,,No Promotion,0
9504,17/01/2023,3,3,320,2,Super Shop,46.14,Dairy,92.28,,No Promotion,0
9505,27/04/2023,5,3,216,5,Departmental Store,13.67,Beverages,68.35,,No Promotion,0
9506,08/11/2024,21,3,68,3,Online,42.81,Snacks,128.43,,No Promotion,0
9507,18/04/2024,18,1,447,3,Departmental Store,30.09,Beverages,90.27,,No Promotion,0
9508,03/07/2023,1,3,62,14,Departmental Store,33.84,Snacks,473.76,10,Buy One Get One Free,2301.32
9509,06/07/2023,8,4,210,6,Online,45.89,Snacks,275.34,10,Buy One Get One Free,2301.32
9510,07/02/2024,19,3,337,4,Super Shop,38.17,Personal Care,152.68,4,Bundle Offer,4579.31
9511,16/02/2023,17,2,327,1,Super Shop,26.62,Personal Care,26.62,,No Promotion,0
9512,27/03/2023,17,2,370,17,Departmental Store,26.62,Personal Care,452.54,3,Discount,4758
9513,02/03/2024,11,4,429,14,Super Shop,18.25,Snacks,255.5,9,Discount,1180.91
9514,22/12/2024,2,3,52,2,Online,51.58,Snacks,103.16,,No Promotion,0
9515,01/11/2023,6,2,116,18,Departmental Store,21.53,Beverages,387.54,1,Bundle Offer,4878.34
9516,18/11/2023,22,3,381,12,Departmental Store,16.64,Beverages,199.68,1,Bundle Offer,4878.34
9517,24/08/2024,14,2,458,5,Super Shop,25.14,Beverages,125.7,,No Promotion,0
9518,10/04/2024,3,1,383,3,Super Shop,46.14,Dairy,138.42,,No Promotion,0
9519,17/11/2024,12,1,65,1,Super Shop,53.91,Snacks,53.91,,No Promotion,0
9520,05/04/2024,4,4,130,4,Departmental Store,41.23,Beverages,164.92,,No Promotion,0
9521,30/09/2024,12,4,177,6,Super Shop,53.91,Snacks,323.46,,No Promotion,0
9522,29/09/2023,13,3,278,10,Departmental Store,44.83,Beverages,448.3,1,Bundle Offer,4878.34
9523,16/12/2023,2,4,480,2,Super Shop,51.58,Snacks,103.16,11,Buy One Get One Free,2554.71
9524,11/07/2023,2,3,413,3,Departmental Store,51.58,Snacks,154.74,10,Buy One Get One Free,2301.32
9525,05/08/2023,15,1,163,17,Departmental Store,20.34,Snacks,345.78,10,Buy One Get One Free,2301.32
9526,09/07/2023,23,1,465,10,Departmental Store,26.43,Personal Care,264.3,3,Discount,4758
9527,22/03/2023,17,2,332,1,Super Shop,26.62,Personal Care,26.62,,No Promotion,0
9528,10/09/2024,7,3,152,6,Super Shop,11,Snacks,66,,No Promotion,0
9529,23/09/2023,14,1,350,2,Online,25.14,Beverages,50.28,1,Bundle Offer,4878.34
9530,20/11/2024,12,1,236,4,Departmental Store,53.91,Snacks,215.64,,No Promotion,0
9531,19/04/2023,17,3,158,11,Super Shop,26.62,Personal Care,292.82,3,Discount,4758
9532,20/03/2024,14,2,468,3,Online,25.14,Beverages,75.42,,No Promotion,0
9533,01/07/2024,6,2,426,1,Online,21.53,Beverages,21.53,,No Promotion,0
9534,19/01/2023,19,2,327,1,Super Shop,38.17,Personal Care,38.17,,No Promotion,0
9535,06/01/2023,24,2,106,4,Departmental Store,30.14,Dairy,120.56,,No Promotion,0
9536,09/02/2024,6,1,306,3,Online,21.53,Beverages,64.59,1,Bundle Offer,4878.34
9537,30/04/2023,18,3,255,3,Online,30.09,Beverages,90.27,,No Promotion,0
9538,14/01/2023,24,3,358,5,Departmental Store,30.14,Dairy,150.7,,No Promotion,0
9539,25/06/2023,5,1,455,3,Super Shop,13.67,Beverages,41.01,,No Promotion,0
9540,02/11/2024,24,1,444,2,Departmental Store,30.14,Dairy,60.28,,No Promotion,0
9541,03/05/2024,24,1,113,4,Departmental Store,30.14,Dairy,120.56,,No Promotion,0
9542,16/04/2024,6,4,30,3,Super Shop,21.53,Beverages,64.59,,No Promotion,0
9543,09/12/2024,2,3,12,4,Online,51.58,Snacks,206.32,,No Promotion,0
9544,19/02/2024,8,3,177,4,Departmental Store,45.89,Snacks,183.56,9,Discount,1180.91
9545,04/11/2024,15,3,479,2,Online,20.34,Snacks,40.68,,No Promotion,0
9546,08/09/2024,15,2,338,3,Online,20.34,Snacks,61.02,,No Promotion,0
9547,13/05/2024,11,1,46,4,Online,18.25,Snacks,73,9,Discount,1180.91
9548,07/11/2023,22,1,171,15,Super Shop,16.64,Beverages,249.6,1,Bundle Offer,4878.34
9549,25/09/2024,22,1,130,2,Online,16.64,Beverages,33.28,,No Promotion,0
9550,23/09/2024,24,4,245,3,Departmental Store,30.14,Dairy,90.42,,No Promotion,0
9551,05/01/2024,1,3,353,12,Departmental Store,33.84,Snacks,406.08,11,Buy One Get One Free,2554.71
9552,08/12/2024,18,1,203,3,Departmental Store,30.09,Beverages,90.27,,No Promotion,0
9553,20/11/2024,12,4,226,3,Super Shop,53.91,Snacks,161.73,,No Promotion,0
9554,07/12/2024,12,1,80,6,Departmental Store,53.91,Snacks,323.46,,No Promotion,0
9555,22/11/2024,25,2,310,2,Super Shop,29.11,Dairy,58.22,,No Promotion,0
9556,09/02/2024,11,3,35,18,Online,18.25,Snacks,328.5,9,Discount,1180.91
9557,06/11/2023,8,4,52,1,Online,45.89,Snacks,45.89,10,Buy One Get One Free,2301.32
9558,31/03/2023,7,1,161,19,Super Shop,11,Snacks,209,15,Bundle Offer,2123.74
9559,09/05/2023,23,3,469,2,Super Shop,26.43,Personal Care,52.86,3,Discount,4758
9560,19/05/2023,21,4,84,12,Super Shop,42.81,Snacks,513.72,15,Bundle Offer,2123.74
9561,15/01/2023,2,3,328,4,Online,51.58,Snacks,206.32,,No Promotion,0
9562,15/07/2023,11,3,435,12,Super Shop,18.25,Snacks,219,10,Buy One Get One Free,2301.32
9563,25/04/2023,22,2,26,6,Online,16.64,Beverages,99.84,,No Promotion,0
9564,17/01/2023,10,3,225,2,Online,51.38,Snacks,102.76,,No Promotion,0
9565,13/12/2024,3,4,446,5,Departmental Store,46.14,Dairy,230.7,,No Promotion,0
9566,12/07/2023,20,3,317,5,Online,22.73,Dairy,113.65,5,Bundle Offer,3391.6
9567,28/01/2023,10,4,154,4,Super Shop,51.38,Snacks,205.52,,No Promotion,0
9568,03/08/2023,18,3,293,2,Super Shop,30.09,Beverages,60.18,7,Bundle Offer,1353.97
9569,07/05/2024,14,1,414,3,Super Shop,25.14,Beverages,75.42,,No Promotion,0
9570,26/10/2024,18,2,95,3,Online,30.09,Beverages,90.27,,No Promotion,0
9571,29/05/2023,24,1,225,1,Online,30.14,Dairy,30.14,5,Bundle Offer,3391.6
9572,27/10/2024,8,2,267,1,Departmental Store,45.89,Snacks,45.89,,No Promotion,0
9573,05/09/2023,10,4,437,5,Departmental Store,51.38,Snacks,256.9,10,Buy One Get One Free,2301.32
9574,22/03/2024,22,2,41,5,Super Shop,16.64,Beverages,83.2,,No Promotion,0
9575,03/10/2024,13,3,133,3,Online,44.83,Beverages,134.49,,No Promotion,0
9576,05/07/2024,21,3,66,14,Super Shop,42.81,Snacks,599.34,9,Discount,1180.91
9577,15/07/2023,8,1,397,20,Super Shop,45.89,Snacks,917.8,10,Buy One Get One Free,2301.32
9578,30/03/2023,4,2,447,2,Super Shop,41.23,Beverages,82.46,,No Promotion,0
9579,05/11/2023,4,4,210,7,Departmental Store,41.23,Beverages,288.61,1,Bundle Offer,4878.34
9580,19/04/2024,5,4,474,2,Super Shop,13.67,Beverages,27.34,,No Promotion,0
9581,01/06/2023,1,3,153,10,Departmental Store,33.84,Snacks,338.4,15,Bundle Offer,2123.74
9582,30/04/2024,17,4,172,9,Online,26.62,Personal Care,239.58,8,Buy One Get One Free,1783.93
9583,08/03/2024,2,3,398,16,Super Shop,51.58,Snacks,825.28,9,Discount,1180.91
9584,23/01/2023,8,3,325,5,Departmental Store,45.89,Snacks,229.45,,No Promotion,0
9585,30/04/2023,7,3,59,14,Online,11,Snacks,154,15,Bundle Offer,2123.74
9586,20/06/2023,15,1,184,9,Departmental Store,20.34,Snacks,183.06,10,Buy One Get One Free,2301.32
9587,06/06/2023,25,1,490,15,Super Shop,29.11,Dairy,436.65,5,Bundle Offer,3391.6
9588,20/12/2024,5,3,180,1,Online,13.67,Beverages,13.67,,No Promotion,0
9589,31/03/2024,2,3,322,21,Online,51.58,Snacks,1083.18,9,Discount,1180.91
9590,11/05/2024,7,3,324,13,Online,11,Snacks,143,9,Discount,1180.91
9591,27/04/2024,8,4,12,3,Departmental Store,45.89,Snacks,137.67,9,Discount,1180.91
9592,21/01/2023,7,3,459,1,Departmental Store,11,Snacks,11,,No Promotion,0
9593,05/04/2024,7,3,68,14,Departmental Store,11,Snacks,154,9,Discount,1180.91
9594,22/08/2024,14,2,427,4,Online,25.14,Beverages,100.56,,No Promotion,0
9595,06/09/2023,21,2,329,20,Super Shop,42.81,Snacks,856.2,10,Buy One Get One Free,2301.32
9596,26/07/2023,18,2,202,2,Super Shop,30.09,Beverages,60.18,,No Promotion,0
9597,29/10/2023,6,2,475,19,Online,21.53,Beverages,409.07,1,Bundle Offer,4878.34
9598,06/08/2024,4,3,6,1,Super Shop,41.23,Beverages,41.23,,No Promotion,0
9599,06/02/2024,10,2,15,12,Online,51.38,Snacks,616.56,9,Discount,1180.91
9600,22/02/2023,18,4,42,2,Super Shop,30.09,Beverages,60.18,,No Promotion,0
9601,08/12/2023,12,4,31,18,Super Shop,53.91,Snacks,970.38,10,Buy One Get One Free,2301.32
9602,09/01/2023,16,2,470,6,Super Shop,15.96,Beverages,95.76,,No Promotion,0
9603,16/04/2023,25,1,181,4,Departmental Store,29.11,Dairy,116.44,5,Bundle Offer,3391.6
9604,07/10/2024,7,4,262,3,Departmental Store,11,Snacks,33,,No Promotion,0
9605,31/12/2024,6,4,289,3,Online,21.53,Beverages,64.59,,No Promotion,0
9606,18/03/2024,5,2,413,5,Departmental Store,13.67,Beverages,68.35,,No Promotion,0
9607,01/03/2024,3,2,21,12,Online,46.14,Dairy,553.68,2,Bundle Offer,4100.53
9608,22/05/2024,12,3,380,5,Departmental Store,53.91,Snacks,269.55,9,Discount,1180.91
9609,15/08/2024,15,4,182,1,Super Shop,20.34,Snacks,20.34,,No Promotion,0
9610,02/09/2024,10,2,184,2,Departmental Store,51.38,Snacks,102.76,,No Promotion,0
9611,21/07/2024,20,2,244,1,Departmental Store,22.73,Dairy,22.73,,No Promotion,0
9612,25/10/2023,19,3,350,4,Departmental Store,38.17,Personal Care,152.68,4,Bundle Offer,4579.31
9613,07/02/2023,16,4,149,3,Online,15.96,Beverages,47.88,,No Promotion,0
9614,14/05/2024,11,2,256,11,Online,18.25,Snacks,200.75,9,Discount,1180.91
9615,14/02/2024,8,3,100,16,Super Shop,45.89,Snacks,734.24,9,Discount,1180.91
9616,12/05/2024,3,2,55,4,Super Shop,46.14,Dairy,184.56,,No Promotion,0
9617,09/06/2024,23,1,186,1,Super Shop,26.43,Personal Care,26.43,,No Promotion,0
9618,28/08/2024,7,1,320,3,Departmental Store,11,Snacks,33,,No Promotion,0
9619,18/09/2024,23,2,86,12,Super Shop,26.43,Personal Care,317.16,17,Buy One Get One Free,1563.7
9620,25/11/2024,7,4,174,1,Online,11,Snacks,11,,No Promotion,0
9621,14/05/2024,14,1,468,1,Super Shop,25.14,Beverages,25.14,,No Promotion,0
9622,26/08/2023,2,3,22,17,Super Shop,51.58,Snacks,876.86,10,Buy One Get One Free,2301.32
9623,04/03/2023,10,2,244,6,Super Shop,51.38,Snacks,308.28,,No Promotion,0
9624,24/06/2024,19,3,60,2,Super Shop,38.17,Personal Care,76.34,,No Promotion,0
9625,20/01/2023,9,1,104,3,Super Shop,46.33,Personal Care,138.99,,No Promotion,0
9626,08/03/2024,16,4,139,1,Online,15.96,Beverages,15.96,,No Promotion,0
9627,13/08/2024,19,3,303,7,Departmental Store,38.17,Personal Care,267.19,17,Buy One Get One Free,1563.7
9628,20/11/2023,18,1,159,4,Super Shop,30.09,Beverages,120.36,1,Bundle Offer,4878.34
9629,20/07/2024,9,1,499,8,Departmental Store,46.33,Personal Care,370.64,17,Buy One Get One Free,1563.7
9630,07/03/2023,16,1,232,4,Super Shop,15.96,Beverages,63.84,,No Promotion,0
9631,02/10/2023,13,3,77,11,Departmental Store,44.83,Beverages,493.13,1,Bundle Offer,4878.34
9632,25/10/2024,10,1,18,6,Online,51.38,Snacks,308.28,,No Promotion,0
9633,03/03/2024,25,2,22,5,Departmental Store,29.11,Dairy,145.55,2,Bundle Offer,4100.53
9634,29/04/2024,20,1,184,2,Super Shop,22.73,Dairy,45.46,,No Promotion,0
9635,30/04/2023,14,2,145,4,Departmental Store,25.14,Beverages,100.56,,No Promotion,0
9636,21/05/2024,12,4,38,19,Departmental Store,53.91,Snacks,1024.29,9,Discount,1180.91
9637,29/09/2024,25,2,281,5,Super Shop,29.11,Dairy,145.55,,No Promotion,0
9638,23/10/2024,19,4,288,5,Departmental Store,38.17,Personal Care,190.85,,No Promotion,0
9639,22/12/2023,7,4,143,18,Super Shop,11,Snacks,198,11,Buy One Get One Free,2554.71
9640,04/04/2024,23,2,13,2,Online,26.43,Personal Care,52.86,,No Promotion,0
9641,15/12/2024,15,4,186,2,Super Shop,20.34,Snacks,40.68,,No Promotion,0
9642,22/03/2024,16,2,474,7,Online,15.96,Beverages,111.72,,No Promotion,0
9643,22/01/2023,8,3,434,4,Departmental Store,45.89,Snacks,183.56,,No Promotion,0
9644,15/06/2023,10,4,267,8,Super Shop,51.38,Snacks,411.04,15,Bundle Offer,2123.74
9645,22/10/2023,4,2,269,12,Departmental Store,41.23,Beverages,494.76,1,Bundle Offer,4878.34
9646,16/07/2023,19,4,97,2,Online,38.17,Personal Care,76.34,3,Discount,4758
9647,25/04/2024,19,1,434,2,Online,38.17,Personal Care,76.34,8,Buy One Get One Free,1783.93
9648,19/12/2023,21,2,357,16,Departmental Store,42.81,Snacks,684.96,11,Buy One Get One Free,2554.71
9649,24/03/2024,15,1,294,17,Super Shop,20.34,Snacks,345.78,9,Discount,1180.91
9650,26/08/2023,14,4,1,2,Super Shop,25.14,Beverages,50.28,1,Bundle Offer,4878.34
9651,03/06/2024,1,4,295,3,Super Shop,33.84,Snacks,101.52,9,Discount,1180.91
9652,13/08/2023,16,3,27,7,Super Shop,15.96,Beverages,111.72,7,Bundle Offer,1353.97
9653,24/08/2024,10,2,36,1,Online,51.38,Snacks,51.38,,No Promotion,0
9654,02/12/2024,19,1,160,1,Super Shop,38.17,Personal Care,38.17,,No Promotion,0
9655,14/12/2023,22,3,425,9,Departmental Store,16.64,Beverages,149.76,1,Bundle Offer,4878.34
9656,08/09/2024,3,4,399,5,Online,46.14,Dairy,230.7,,No Promotion,0
9657,03/11/2024,5,4,31,4,Departmental Store,13.67,Beverages,54.68,,No Promotion,0
9658,24/04/2024,9,3,127,14,Departmental Store,46.33,Personal Care,648.62,8,Buy One Get One Free,1783.93
9659,15/05/2023,18,1,262,2,Departmental Store,30.09,Beverages,60.18,,No Promotion,0
9660,28/10/2023,11,4,345,4,Online,18.25,Snacks,73,10,Buy One Get One Free,2301.32
9661,29/12/2024,16,4,497,1,Super Shop,15.96,Beverages,15.96,,No Promotion,0
9662,04/02/2024,2,2,436,10,Departmental Store,51.58,Snacks,515.8,9,Discount,1180.91
9663,02/03/2024,12,3,210,14,Departmental Store,53.91,Snacks,754.74,9,Discount,1180.91
9664,20/11/2024,22,4,150,2,Super Shop,16.64,Beverages,33.28,,No Promotion,0
9665,30/10/2024,6,1,31,3,Super Shop,21.53,Beverages,64.59,,No Promotion,0
9666,04/01/2024,11,2,100,13,Super Shop,18.25,Snacks,237.25,11,Buy One Get One Free,2554.71
9667,28/04/2024,8,3,329,1,Super Shop,45.89,Snacks,45.89,9,Discount,1180.91
9668,15/06/2023,12,1,302,13,Departmental Store,53.91,Snacks,700.83,15,Bundle Offer,2123.74
9669,28/09/2024,2,4,451,3,Online,51.58,Snacks,154.74,,No Promotion,0
9670,01/08/2023,9,3,353,14,Super Shop,46.33,Personal Care,648.62,3,Discount,4758
9671,17/10/2023,15,3,219,15,Super Shop,20.34,Snacks,305.1,10,Buy One Get One Free,2301.32
9672,08/12/2024,2,1,253,3,Departmental Store,51.58,Snacks,154.74,,No Promotion,0
9673,30/03/2023,1,3,171,6,Super Shop,33.84,Snacks,203.04,15,Bundle Offer,2123.74
9674,14/11/2024,10,1,257,1,Departmental Store,51.38,Snacks,51.38,,No Promotion,0
9675,09/05/2024,2,4,428,2,Departmental Store,51.58,Snacks,103.16,9,Discount,1180.91
9676,13/05/2023,12,2,57,15,Departmental Store,53.91,Snacks,808.65,15,Bundle Offer,2123.74
9677,27/06/2023,23,1,9,7,Departmental Store,26.43,Personal Care,185.01,3,Discount,4758
9678,24/07/2023,8,2,5,9,Super Shop,45.89,Snacks,413.01,10,Buy One Get One Free,2301.32
9679,10/06/2023,5,3,335,4,Online,13.67,Beverages,54.68,,No Promotion,0
9680,12/09/2024,22,1,114,4,Super Shop,16.64,Beverages,66.56,,No Promotion,0
9681,18/05/2024,1,4,265,13,Online,33.84,Snacks,439.92,9,Discount,1180.91
9682,14/04/2023,15,1,173,6,Super Shop,20.34,Snacks,122.04,15,Bundle Offer,2123.74
9683,01/03/2024,6,1,220,5,Departmental Store,21.53,Beverages,107.65,,No Promotion,0
9684,20/05/2024,12,1,205,7,Super Shop,53.91,Snacks,377.37,9,Discount,1180.91
9685,07/11/2023,8,2,24,2,Departmental Store,45.89,Snacks,91.78,10,Buy One Get One Free,2301.32
9686,29/08/2023,13,2,493,15,Super Shop,44.83,Beverages,672.45,1,Bundle Offer,4878.34
9687,03/08/2023,19,3,458,1,Departmental Store,38.17,Personal Care,38.17,3,Discount,4758
9688,24/07/2024,1,3,170,2,Online,33.84,Snacks,67.68,,No Promotion,0
9689,18/02/2023,11,3,406,5,Departmental Store,18.25,Snacks,91.25,,No Promotion,0
9690,19/01/2023,20,3,103,1,Super Shop,22.73,Dairy,22.73,,No Promotion,0
9691,03/01/2024,1,1,60,15,Departmental Store,33.84,Snacks,507.6,11,Buy One Get One Free,2554.71
9692,25/09/2023,8,2,86,10,Online,45.89,Snacks,458.9,10,Buy One Get One Free,2301.32
9693,01/01/2024,5,2,255,6,Online,13.67,Beverages,82.02,1,Bundle Offer,4878.34
9694,24/11/2024,17,2,165,3,Super Shop,26.62,Personal Care,79.86,,No Promotion,0
9695,12/06/2023,8,2,372,10,Departmental Store,45.89,Snacks,458.9,15,Bundle Offer,2123.74
9696,28/06/2023,25,3,167,19,Super Shop,29.11,Dairy,553.09,5,Bundle Offer,3391.6
